,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,lr,optimizer_fn,dataset
1322,0.3546921199603156,0.9178686479547027,0.5017667844522968,0.5259259259259259,0.4797297297297297,39.470701694488525,Completed,DAE,50000,minmax,none,44,0.06399999999999999,adam,creditcard
1323,0.3840873269059924,0.9222604314175366,0.5151515151515151,0.5862068965517241,0.4594594594594595,39.24205207824707,Completed,DAE,50000,minmax,none,45,0.06399999999999999,adam,creditcard
1324,0.3755781599328459,0.9491620873461121,0.5144927536231882,0.5546875,0.4797297297297297,38.96380400657654,Completed,DAE,50000,minmax,none,46,0.06399999999999999,adam,creditcard
1325,0.28828035326843043,0.9027385927209405,0.49484536082474234,0.5034965034965035,0.4864864864864865,39.51816010475159,Completed,DAE,50000,minmax,none,47,0.06399999999999999,adam,creditcard
1326,0.27536954938285213,0.9136793557579084,0.5180327868852458,0.5031847133757962,0.5337837837837838,39.097508668899536,Completed,DAE,50000,minmax,none,48,0.06399999999999999,adam,creditcard
1327,0.12722261542439747,0.7989090952462532,0.3322884012539185,0.30994152046783624,0.3581081081081081,39.933472633361816,Completed,DAE,50000,minmax,none,49,0.06399999999999999,adam,creditcard
1328,0.2818255154947005,0.9100555210992104,0.47249190938511326,0.453416149068323,0.49324324324324326,41.070029973983765,Completed,DAE,50000,minmax,none,50,0.06399999999999999,adam,creditcard
1329,0.304890186479969,0.8858198646371638,0.4632152588555859,0.3881278538812785,0.5743243243243243,40.19070625305176,Completed,DAE,50000,minmax,none,51,0.06399999999999999,adam,creditcard
1330,0.34165453718248723,0.9166074824724427,0.46418338108882523,0.40298507462686567,0.5472972972972973,40.53711247444153,Completed,DAE,50000,minmax,none,42,0.128,adam,creditcard
1331,0.5141108857124375,0.9292242876753026,0.5637065637065637,0.6576576576576577,0.49324324324324326,40.69207978248596,Completed,DAE,50000,minmax,none,43,0.128,adam,creditcard
1332,0.5634668946546453,0.9577072458802379,0.6442953020134228,0.64,0.6486486486486487,40.68657660484314,Completed,DAE,50000,minmax,none,44,0.128,adam,creditcard
1333,0.4596611940368005,0.8954386063830018,0.5793650793650794,0.7019230769230769,0.49324324324324326,41.274755239486694,Completed,DAE,50000,minmax,none,45,0.128,adam,creditcard
1334,0.5447756220064582,0.927764290407715,0.6083650190114068,0.6956521739130435,0.5405405405405406,41.886215925216675,Completed,DAE,50000,minmax,none,46,0.128,adam,creditcard
1335,0.5023110090257028,0.927545399246635,0.5787545787545787,0.632,0.5337837837837838,41.03061890602112,Completed,DAE,50000,minmax,none,47,0.128,adam,creditcard
1336,0.4833114849371125,0.8550059527552908,0.556390977443609,0.6271186440677966,0.5,40.122414112091064,Completed,DAE,50000,minmax,none,48,0.128,adam,creditcard
1337,0.31197454676709047,0.8900529350661742,0.48358208955223875,0.43315508021390375,0.5472972972972973,41.470088720321655,Completed,DAE,50000,minmax,none,49,0.128,adam,creditcard
1338,0.5377100758308677,0.9206028221915249,0.5954198473282442,0.6842105263157895,0.527027027027027,41.306401014328,Completed,DAE,50000,minmax,none,50,0.128,adam,creditcard
1339,0.5231379729584439,0.9178670215188309,0.5848375451263539,0.627906976744186,0.5472972972972973,39.634000301361084,Completed,DAE,50000,minmax,none,51,0.128,adam,creditcard
1340,0.5941426125532231,0.9231643231532906,0.6312056737588652,0.664179104477612,0.6013513513513513,42.22206974029541,Completed,DAE,50000,minmax,none,42,0.256,adam,creditcard
1341,0.5940566641385685,0.9231591727730297,0.6312056737588652,0.664179104477612,0.6013513513513513,42.10188364982605,Completed,DAE,50000,minmax,none,43,0.256,adam,creditcard
1342,0.59410839784119,0.9231616124268375,0.6312056737588652,0.664179104477612,0.6013513513513513,41.811267614364624,Completed,DAE,50000,minmax,none,44,0.256,adam,creditcard
1343,0.5940615082374434,0.9231612058178696,0.6312056737588652,0.664179104477612,0.6013513513513513,41.68373346328735,Completed,DAE,50000,minmax,none,45,0.256,adam,creditcard
1344,0.5940567657831861,0.9231598504546431,0.6312056737588652,0.664179104477612,0.6013513513513513,42.13982367515564,Completed,DAE,50000,minmax,none,46,0.256,adam,creditcard
1345,0.5941255755431121,0.9231620190358054,0.6312056737588652,0.664179104477612,0.6013513513513513,41.445656061172485,Completed,DAE,50000,minmax,none,47,0.256,adam,creditcard
1346,0.5940615059282266,0.9231610702815469,0.6312056737588652,0.664179104477612,0.6013513513513513,42.59164357185364,Completed,DAE,50000,minmax,none,48,0.256,adam,creditcard
1347,0.5940568120661285,0.9231601215272883,0.6312056737588652,0.664179104477612,0.6013513513513513,42.3400719165802,Completed,DAE,50000,minmax,none,49,0.256,adam,creditcard
1348,0.594061199363807,0.9231605281362564,0.6312056737588652,0.664179104477612,0.6013513513513513,41.68776798248291,Completed,DAE,50000,minmax,none,50,0.256,adam,creditcard
1349,0.5941425783171391,0.9231640520806452,0.6312056737588652,0.664179104477612,0.6013513513513513,41.692102670669556,Completed,DAE,50000,minmax,none,51,0.256,adam,creditcard
1350,0.4571520481001322,0.8443701260273149,0.48976327575175943,0.5585552717986136,0.43605810310452864,23.663864612579346,Completed,AE,50000,minmax,none,42,0.001,adam,shuttle
1351,0.5475560481981743,0.8998500841405448,0.5673871582962492,0.6418554476806904,0.5084021646254628,23.405925989151,Completed,AE,50000,minmax,none,43,0.001,adam,shuttle
1352,0.550277147333068,0.8982330516835714,0.5722569815351748,0.616370808678501,0.5340358872116207,23.510229349136353,Completed,AE,50000,minmax,none,44,0.001,adam,shuttle
1353,0.48578373744727843,0.8741359004285383,0.5106382978723405,0.5228290062667861,0.49900313301053834,23.36063027381897,Completed,AE,50000,minmax,none,45,0.001,adam,shuttle
1354,0.42840886551100404,0.852758295240299,0.46680684890357466,0.4938036224976168,0.44260894332099116,23.21449637413025,Completed,AE,50000,minmax,none,46,0.001,adam,shuttle
1355,0.4632971109804753,0.877087208026799,0.5033362344067305,0.5128584096955365,0.49416120763315297,23.543216466903687,Completed,AE,50000,minmax,none,47,0.001,adam,shuttle
1356,0.40747540648880975,0.8274738456668135,0.4554367201426025,0.4759391493325054,0.436627741384221,24.086002588272095,Completed,AE,50000,minmax,none,48,0.001,adam,shuttle
1357,0.5374796379099988,0.898501057584587,0.5578916197808705,0.5809435707678076,0.5365992594702363,23.467803239822388,Completed,AE,50000,minmax,none,49,0.001,adam,shuttle
1358,0.520368272138348,0.887108148287843,0.552261156034741,0.5822544995263657,0.5252064938763885,23.489633560180664,Completed,AE,50000,minmax,none,50,0.001,adam,shuttle
1359,0.41388798205854566,0.8429796942934569,0.4502151654548152,0.46995043370508055,0.43207063514668187,23.656057596206665,Completed,AE,50000,minmax,none,51,0.001,adam,shuttle
1360,0.4161582094428739,0.8297439453065278,0.4536661466458658,0.501552259399793,0.4141270293363714,23.5165376663208,Completed,AE,50000,minmax,none,42,0.0020000000000000005,adam,shuttle
1361,0.4415824229114341,0.8620925605847973,0.49019042123485285,0.49663840982168955,0.4839077185986898,23.382780075073242,Completed,AE,50000,minmax,none,43,0.0020000000000000005,adam,shuttle
1362,0.5395359242583805,0.8917803168094037,0.5694774346793349,0.5947286821705426,0.5462831102250071,23.245737075805664,Completed,AE,50000,minmax,none,44,0.0020000000000000005,adam,shuttle
1363,0.4688681384640344,0.8557024551814721,0.49887712544112933,0.5710613294160852,0.4428937624608374,23.467232942581177,Completed,AE,50000,minmax,none,45,0.0020000000000000005,adam,shuttle
1364,0.47753635615256007,0.8785234997283329,0.5115292120526241,0.508150646430579,0.5149530048419254,23.56291627883911,Completed,AE,50000,minmax,none,46,0.0020000000000000005,adam,shuttle
1365,0.3988676251433465,0.8149695381725062,0.4399416909620991,0.45058226336219764,0.4297920820279123,23.176085233688354,Completed,AE,50000,minmax,none,47,0.0020000000000000005,adam,shuttle
1366,0.39404928426168156,0.8316944309617111,0.44276617799496526,0.4611351017890191,0.42580461407006553,23.478948831558228,Completed,AE,50000,minmax,none,48,0.0020000000000000005,adam,shuttle
1367,0.4482175800118073,0.8514320924529951,0.48768622681666157,0.5229866318878382,0.456849900313301,23.639326095581055,Completed,AE,50000,minmax,none,49,0.0020000000000000005,adam,shuttle
1368,0.437627884002293,0.8515162586143794,0.47735719201651755,0.4619072988811934,0.49387638849330673,23.735832929611206,Completed,AE,50000,minmax,none,50,0.0020000000000000005,adam,shuttle
